Positive,oruthar mela irukura visuvasathuku innoruthara yen asinga paduthiringa i think intha dialogue ellam fans kum suit agum
Positive,sema pa trailerinum neraiya neraiya neraiya neraiya thadava paknum pola iruku
Positive,thalaivaaa      marana paa   
Positive,amithapbachan padattai rajiniku piragu tala panrattu eppadi nenaikkiravanga like podunga
Positive,semma  thala   veera  leveal   thala
Positive,padam nalla irukum yenna siva direct seiyala  aapppadi
Positive,great film   best director   well actor   mass production
Negative,aiyoooo intha manusanuku unmaiyave age enna nu therila pa epadi irukaru thalapathy fans verithanam
Positive, la irunthu  vara rajini rajiayam
Negative,movie unlike adikunnadhu enthinanennariylla kandavarkkariyam movie ethra thrilling anennu
Negative,ithu padam mathiri illa graphics mathiri irukku
Positive,rajini nale mass than pa
Positive,dhanush  vetrimaaran  gv
Positive,mrg elunthathum bathroom pohama pakravanga like podathinga poi velaya parunga
Positive,thirunelveli enga thala yoda kotta daa
Negative,ena da trailer ye mokka pundai ya iruku
Positive,trailer maranna mass  thalaivar therika vidrarruuuu
Negative,i hate v s  iron man kill it v s
Positive,rajini  sir teaser super indha pongalukku petta than gethui like this flim
Positive,yaru padam vanthalum varadum thanush anna padam vanthale tamil nade miratdum by thanush veriyan
Positive,telugu dhanush fans hit like here
Positive,rajini super star next c m    pe super
Negative,rajini tha mass vj ajith lam tusu
Positive,semmma maasss thalaivar style  super thalaiva   
Positive,dhanush vatri maraan fans like it
Positive,   goosebumps onre onru mattam thalaivar rajni
Positive,semma mass great shankar sir super star rajini great
Positive,endha trailer  time sollamatte  time melle pathavange mattum like podunge
Negative,nee enna captain america va 
Negative,bigil  kaithi yar yar  padathukume waiting
Positive,h vinoth  macha you athukkum mele
Positive,g v neenga music mattum pannunga thevaillama hero va nadikkathinga
Positive,thalaiva  makkal selvan annan
Positive,ajith fans innum naraya naraya naraya trailer paakkanum
Negative,sammaya iruku thalaya indha maari role la pakka dha nalla iruku romba naal kezhichi
Positive,yuvan shankar raja raja mean king  you are the real bgm king  bgm vera vera vera level yaa
Positive,bgm terikkuthu ghibran   from 
Positive,semma style mass rajini is rock
Positive,appadaaa oru wela thala fans siva kita irundu thappichitanga     
Positive,orutar mela visuwasam kaaturathukage innurature yen asinge paduturinge semmmmmaaaaaa
Positive,neraya neraya neraya neraya kola mass thala
Positive,tha vera level  saavardha irundhaalum poraadi saavanum kaal la vizhundhu saaga kudaadhu goosebumps dailogue
Positive,kaidhi oodha poran da vijay ku bhigilu va va va sanghu
Negative,last dialogue semma  karthi anna  nala panirukenga 
Positive,itha trailer ku dislike pannuraven girls ku against ta irupan pola you mom also girl
Positive,theme pathutu thaan again paaka vanthan thala ya
Positive,balaji shaktivel fans like ah poduga
Positive,oruthar mele visvasam kattathukkake innoruthare yen asinga peduthirenge
Negative,appo visuvasam  lolzzzzz rombo pavam ajith lolzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
Positive,savuratha irunthalum sanda pottu savanum sir payanthu kal la vilunthu sava kudathu sir super dialogue
Negative,dislike potavangala tha neengala manusangala 
Positive,fight scenes   bgm vera level nu soiluravaga 
Positive,asuran vettai aramam marana mass
Negative,kamarajar ayya va tholvi adaiya vaitha tamilnadu thana ongkaluku last vara oru nalla thalaivar kuda vara mattan da
Negative,kola kandula irrukam veral level mass thalaiva
Positive,ivaruku intha vaisula agathu pola omg wattta a man thalivaaaaaaa
Negative,thalapathy  kkaa vanthu intha trailer pathavanga vijay fans like podunga  
Negative,vagina fanskala savunkada thalaivar kodi parakura edathula vera evan kodida parakum
Positive,nee va thala eppavum unaku viswasama irupom love you thala
Positive,aiiiii black sheep ayaz   kutty munji  semme   valthukal
Positive,st tym ungaal ipdi pakro thala   
Positive,nerkonda parvai  sema sema sema trailer
Positive,en cmnta evanum mathika porathulaso nice
Positive,enagada ipdi padathula marana katu katirukinga
Positive,congrats chiyaan anna i m thala fan
Positive,yenna da last seen ha phone la potrite mode la yedutha maari irruku
Negative,bollywood wale yaha hagne na aye
Positive,vera vera vera level  umma
Negative,copy bgm to malayalam film oppam
Positive,omg indian filmmaking is so embarassing xd
Positive,petta padam vettri pera thalapathy rasigargalin valltukkal endrum vettriye todarum
Positive,wow thalaivaaaa vera leval teaser  awards eduthu vaikadaaa asuran vararuu
Positive,maranam dance thalaiva you r great
Negative,enda en deivatha dislike pandringa thevudiya pasangalayaru sottula manna pottaru  savungada prostitute pasangala
Positive,thalaivar pongal begins    petta paraak
Positive,thalaivaa kola mass vera leavel
Negative,i do not know tamil but i like rajini super style
Positive,semmmaaaaa massssss trailer a summa verithanam
Positive,pink k likes only but never konda paarvaiawesome
Positive,dhanush vera maari idhu veri maari
Negative,yanadalast la bigil ku  reply panamaari irukayy   
Positive,sivakarthikeyan anna real fans her like 
Positive,last word in malay you kena tunggu lebih lama lagi untuk tosai
Positive,morning lindhu trailer pathuttu yavalo comment like pathutte erukravange like podunge
Positive,dialog         mattum yaralum nammata eruthu aaduthuka mudiyathu vera lvl
Positive,thalaiva unna paathona uyir poiyudichuyenna mazzyenna classyenna stylerajinism confirmed
Positive,thalaivar      veraaaaaaa level
Negative,family yoda padam parka mudiyathu pola
Positive,thala lookku sema mass nu soldravanga mattum oru like podunga
Positive,wow semmaya iruku sk anna fans hit
Positive,peeta best or visuwasam best peeta best na like pannuga visuwasam best na dislike pannuga
Positive,omg thalaivaar pandey erukaraa vera level la eruku padam
Positive,shraddha shrinath fans from karnataka hit like here
Positive,tvaivaal aaaa aaaaaa vera level tvaivaal aaaa
Positive,vera level trailer  thala pola varuma  love you thala 
Positive,rajini sir and nawaz bhai cannot wait
Positive,indha padam kgf vida semaiya irrukunu ninaykiravanga like podunga
Positive,ennaa daa sedhukki vechirukkeenga frame by frame
Negative,after a long time thalaivar lookyeppaasemmaaa  vere leaveldialoge vere leavel  anirudh bgm vijaysethupathimass total petta kola massdoiii
Positive,kola kandula irukan mavane kollama vidamatan hit like hera
Positive,trailer merala aticithookuthu ellar vayil veralavaikuthu
Positive,bgm na idhan bgm yuvan on
Positive,rissing star sk eppavum trending star
Positive,awesome  rajni na summa va
Negative,suyama sinthika therinjavan than manithan super hero illa sk ni seekrama  anchoring ku again vara pora
Positive,super shankar sir rajanikanth sir all the best movie team waiting movie from pawankalyan fans
Positive,       vera level tha podra vediya
Negative,paavam sk anna last movie nalla pola intha movie hit aaganum ragavendhra swamy kita vendikara
Positive,sona time la trailer gethu bigil uuhhhuuuu sangu oothaaa
Positive,i am vetrimaran fan padam semma irukkum
Positive,massss vera level  asuran panthayam adikum
Positive,dhaush nadipuku intha padam theeni podum nu ninaikuren
Negative,padam trailer mooka padamum waste insulting amitab  poi sethu thola da ajith sunni
Positive,really super epdiya ivlo irku  days la mudicha
Positive,action king mass hero   s kids yarelam avanga solunga avaru mass ahh illaiyanu
Positive,bgm sounds like va modhi paru theme from nerkonda paarvai
Negative,vjs poda iron man ah keduthavane loosu
Positive,pangaaligala intha vegam paththaathu innum vegama likes ah therika vidunka
Positive,thalaivaaaaaaaa pakka mass invincible style samrat
Negative,bgm like nkp theme va modhiparu  
Negative,k like potavan silukku mavan
Positive,click like botton  still repeat mode from pm
Positive,               nerkondapaarvaitrailer crossed  million views
Positive,vera level mass mass ajithkumar
Positive,ippadi  neraiya neraiya neraiya neraiya 
Positive,rajini screen la  semma jore ah irukaru super
Positive,padam raava irukkum pola  best of luck thanush
Positive,thala rasigan in vayalur pudhunagar shackarsh
Negative,vfx pathi ippo pesungada hollywood sambranigala
Positive,marana mass trailer trailer na ippadi irukanu
Positive,challenge summa therikavidapothu chiyaan fans like pannunka
Negative,shankar sir we want anniyan 
Positive,i am waiting sankar annna next anniyan  director shankar chiyaan vikram fans very soon athukku me la
Positive,vera vera vera level thalaivar maaaassss
Negative,dislikes podura thevidiya kandara oooooooli pasangala
Negative,ghibran pundaya vitta ungalukku vera aale kedaika laya da
Positive,north or south kgf is the best
Positive,sk anna  sema mass
Positive,nalla thana da iruku  yendaa veembuku nu dislike panringa
Positive,malaysia tamil fans waiting for kadaram kondan movie chiyaan vikram kamal haasan fans hit like here
Positive,thala semma masss girls mukiyamana movie  do not miss
Positive,ethu vera vera vera vera  level trilore
Positive,thalapathi nadichaa veru sura aana danush nadichaa asuraa da varuvaaru paaru
Positive,superbbb rajini  years boy  telugu lo kuda kavalli
Positive,nanum padipa eduthukalanu pathamandala yeramatengudhu correct dhanush sir
Negative,makkal  rajini padam nadikiradha niruthu illaina un dowsera kilichi ammanama vitruvom maanam pona arasiyal sideaey vara mudiyaadhu paathuko
Negative,enna elavu da idhu  indha karumathuka  kodi
Positive,vijay sethupathi power   views but  like
Positive,looks like hollywood james bond movie and vikram sir you r da best one in our tamil industry
Negative,thalai ku thalai poora neraiya neraiya neraiya romdha neraiya neracha mudi irruku
Positive,kaadu iruntha eduthukuvanunga kasu iruntha pudungikuvanunga ana padippa mattum orthankitta iruntha  edukka mudiyathu dialogue vera level
Positive,ipa enna panna porom viral aaka porommmmmmm
Positive,no actor can replace like rajni sir
Positive,wow   super star  rajinikanth fans  like vesukondi                   
Positive,tamil shankar hindi rajkumar hiranitelugu raja mouli r tge best
Positive,nala eruku nalatha eruku adaaa nalathayea eruku
Positive,thalaaa  you are  great
Positive,teaser super nu solra thalapathi rasikarkal like pannuga
Positive,vera level after long time  sk fans
Positive,rip enai nokki paayum thotta
Negative,raashi khana va mokka pannidhadinga nevetha pethuraj heroine na pottu appuram padam flop dhan
Negative,pandee pesum pothu thala ukkarra sangi pundannu solliruntha weight ah irunthurukkum
Negative,awesome movie shot i like this
Positive, hig thriller movie  king maker ajith kumar
Positive, m views and  k likes
Positive,finale dialogue ella fans kum porundhum
Positive,yuvan thala rasikar like therikka viduka
Positive,like hit superstar rajni kant sir  akhsay sir and shanker sir  like hit
Negative,namaku yadhuku indha tava illadha vala  mr ram
Positive,hindi me dub huyi hai kya
Positive,dhanush acting verithanam nu soldravanga like panunga
Positive,thalaivar marana mass atbpppaaaano words to say ayyoayyo wow hmmmm
Positive,thala da kolla mass nkp trailer
Negative,eppothum nambe than likes kude dislike kum nambe than kude
Positive,mass iruku eppo entha padam varum i love you vikram
Positive,its just like a hollywood moviewow
Positive,evan sonnadhunnu theriyala tamilanukku talant paththathunualways tamil people talented
Negative,hollywood level la padam kettavanga lam                  
Positive,kappan veda  vara level movie da indian bruce lee dhanush anna
Positive,yen anne yen ipdi pannitiye release panradhu konjam kuda solllame che
Positive,my god power star pawan kalyan remakes this movie jai power star jai janasena
Positive,good  morning  thala fans trailer semma ya irukunu solluravunga hit like
Positive,ppa vera level veri yerutu idhu than marana mass
Positive,andha old style inumm konjam kooda pogala apdiyae irkuu ya
Positive,valthukkal enrum thalapathy rasikan samayan maduraikaran
Positive,thalaiva rajini sir fans hit like
Positive,pink padam paathuthaen hd print irruku yaaruku veanum
Negative,karthi thevidiya magane nee ellam edhuku da cinema industry irukka pooi thooku pottu sagalam da intha pollapukku
Positive,real life hero sivakarthikeyan ippo reel life la yum hero aagitaaru
Positive,i love sivakarthikeyan  sivakarthikeyan fans like pannunga
Positive,ninga arjun fan ah iruntha oru like podunga
Negative,enda itha trending la podala somberi youtube pasangala
Positive,october maasam kala kattum pola asuran  bigil
Positive,verithanam maxx  dislike pannavangellam yarunu ellarukkum theriyum burnol
Negative,kamalah kanu aprm endah perah munadi podringah
Positive,kajal  fans subscribe 
Positive,ayyyo thalaialva vera lvl confirm ellaflrume rajinified
Positive,thala un padathukku verithanama kaathirukkirom makkalaagiya nangaliam waiting this movie thala
Positive,reached m views superb thala always mass vera level enum neraya neraya neraya neraya neraya 
Negative,ayoo vanthuruvanga ithu like panu athuku like panu nu   
Positive,thanks karthik sirannamalai part  parthamathiri irukurajini sir spped cute ness masschance ah illathanks karthik subburaj
Positive,die hard chiyaan vikram fans nu like adikkan olla comment  love from kerala
Positive,padam pattaiya oda pokuthu ellarum ready aakikonga thalaivar thalaivar thaanya
Negative,enna achchi sakar sir no good
Positive,like potutu video potavanga yar yar
Positive,heroine illatha oru moviea appa semma hit thaan
Positive,last walking moment mass ah iruku
Positive,sasikala k  mass  thala
Positive,namma kitta iruthu padipa mattu yeduka mudiyathu chidambaram
Negative,its going a blockbuster  deepavali powlikkum
Positive,iam surya fan but i like trailler awesome trailler             
Positive,thala thaanda eppavume gethu meethi ellaarum waste
Positive,intha movie la yaru hero 
Positive,some   intha mathri ponungaluku ellam ipudi thaan nadakum   thala  nadaka kudathu 
Positive,                      semma cute idha repeat modela pathuketta iruken
Positive,petta pongal da thalli nilunga kosuvasam boys
Positive,ippo enna panna porom sweet sapda porom
Positive,kola gaandle irukken kollame vida mate thalaivaa
Positive,valimai varatum  enge attam adule paapingge
Negative,i am chitti reloaded version 
Negative, million likes vara matignkitheeee so sad
Positive,kaidhi vere leval bgm mass mass massssssssssssss
Positive,idhaanda thala   kadaisiya ennai arindhal la parthathu
Negative,iruku oru nalla comedy padam waiting la iruku sk 
Positive,                   namakku thevayanatha namma than adichu vaankanum
Positive,get to  million likes fast please
Positive,this is thalivar padam marana mass you you you you you you you 
Positive,nammaku thevayanatha namma than adichi vanganum
Positive, k comments   k likes
Positive,   youtube  days enkada irunthafraud
Positive,makkal selvan nu solradhuku badhil makkalin selvan nu sollalaam
Positive,dislike potavanaga nenga irukara varikum nanga inum mela mela poovm da thala daaa
Positive,ungaluku vaiyasagalasolli  varusam irukumrocking thalaiva
Negative,entha padam velangathu da nasama poidum da
Positive,vadivelu styla sollanumna engada inga iruntha phona kaanom
Positive,oru manushana azhichudalamavanukku vacha silaya odachudalam  ana avanudaya sindhanayum sithandhayathayum azhikka mudiyadhu  absolutely that s gandhiji
Positive,vere vere vere vere vere vere vere vere vere vere level
Positive, thala name   thalaivan you
Negative,nalla iruntha enga thaathaa intha trailer ah paatha udane sethutaaru ini  padam edukadha da baadu paiya
Positive,valimai trailer likes target  million
Positive,paarka dhana poora indha kaali ooda aatatha waiting
Positive,thirunelveli thala fans oru like podunga
Positive,wow gripping trailer but ajith sir beard konjam korachu irukalam
Positive,thtr la inaki paka porvanga mattum like pannunga
Positive,pongal uku  sweet sapda porom  all thalaivar veriyans
Negative,wishes from nadippin nayagan suriya fans
Positive,semma masssithuvaikkum annnane ippadi paathathe illa
Negative,oru vela dunkirk theme ah thaan bgm ah eduthu gv panrupaaplayo 
Positive,omg   marana mass old rajni settai
Positive,bro vetrimaaran dhanush anna than gethu solravanga  like podunga  
Positive,vijay sethupathi  anirudh ivangalukkaka like
Positive,oruthar mela irukura viswasam katratgukaaga aduthavangala yen asinga paduthuringa 
Positive,enpt vena asuran venum  which one like
Positive,thalaivar fan sk ku wishes thalaivar veriyan
Positive,you kena tunggu lebih lama lagi untuk tahu saya damn chiyaan sir speaks malay man we love you sir
Positive,thalaivar vera level mass mass mass marana mass
Positive,graphics sari illa nu solrathukune oru gang suthum parunga
Positive,nan tha  st like vera level anna
Positive,trending  la irukku adhuthu yenka irukkumo theriyala thala fans support pannukaa trending kondu vangaa plse
Positive,very differen look waiting for movie
Positive,oruthane yaaro rajinikanth ahm  marana kaatu kaatrarune other young actors ku   tha syouperstar da
Positive,kola khandula irrukka magana mariana mass
Positive, paaa enna aadi thala vera level
Positive,namakku thevaiyana tha namma thaa adichu vaanganum  tharam
Positive,maas maas maas  thalaivar on track  paakathaneporeee
Positive,vera level la iruku dhanush sir maranam bgm bayagarama iruku
Positive,vaa thala vaa thala unakkaga thaan ulagamey waiting
Positive,thala thala thala thala thala thala thala thala thala thala thala thala thala thala thala thala
Positive,remake ku meaning theriyamey pink movie oda copy nu katharitu erukanunga anils
Positive,enna elavu da ithu  
Positive,innum k like reach aagala quick ah thatti therika vidunga pangaalingala
Positive,superrrbbbb bayya pakka black buster movie
Positive,superstar rajini  biggest fans like here
Positive,thilavaaaaaaaaaa
Negative,trailer mokka da ajith kelatu payale
Positive,paaaaaa thaliva  vere level ne
Positive,thalaiva pongal festivel ku theater la marana kattu kattinga byfan of rajni  sachin tendulkar
Positive, to  vaa thalaivaa nee
Positive, million likes for trailer  who is waiting
Positive,thala intha mari padam panunga antha siva kita povathinga
Positive,makkal selvan vijay sethupathi semma gethu
Positive,a  yuvan shankar raja musical
Negative,ethukku than poganum pola eruku awasam karthi anna
Positive,nerkonda paarvai trailer review 
Positive,sema sema sema thala love you
Positive,tharu maru thalaiva love you idhu thanda rajini padam
Positive,ayyo  ayyo  ayyo  ennada  ippadi  thalaivara  ready  pannirukinga
Positive,yaarula bigboss abinaya note paninga sema role lah nadichuruga
Positive,thala super look jai thala jai pavankalyan
Positive,ithaiyum mass nu solra oru kootam irukku     
Positive,marana mass trailer by thala sooriya pugazh kem
Positive,graphics sari illa nu solrathukune oru gang suthum parunga
Positive,pyangram santhosh narayanan sir ah use pannirukkalam
Positive,appadi ellam nadakaadh nadakka koodathu thala love from kerala
Positive,nee va thala nanga irukom
Positive,pink movie remakein tamilajith sir masss
Negative,waiting for kaithi i am karthi fan
Negative,gommaaaaaaala vera level la irukku daaw sankar pirichchi menchitteeenga
Positive,thala entry epdi irukkumnu comment pannunga thala rathangale
Positive,ippo yenna panna poro hahaha ticket book panna poro
Positive,shankar sir thinking massive   vera level sir ninga
Positive,sankar sir fans hit like here
Positive,supr trailer machha semma mass eriku  i am from karnataka
Positive,mass thalaivaaaa this is basha 
Positive,karthick subburaj anne  intha padam vetri adaya unagalukku ennudaya valthukkal
Positive,last da oru look la iirukaruda thala
Negative,kaththi music maari yaarellam feel panringa 
Positive,     you are greatno words to sayloveeeeeeee you so much thalaivaaaaaa
Positive,yov yennaya panni vachirukkingge vere level trailer
Positive,padam vetri pera vazthukal
Positive, hour le m like varum v r thala fans
Positive,clg la irundhu idha pakkuravan mattum like here
Positive,tharumaaru hit  ennamaa iruku pullarikuthubgmvera level nu solrathu vida verithanaman
Negative,sunni like tha potrundhabut eppo viduvana
Positive,maranam massu maranam athuku ivar tha varanumvera level
Positive,ithuve mass  na apo thalapathy  chumma namma thalapathy pirichu meiya poraru
Positive,yuvan bgm matum than mass ah iruku trailer worth illa
Negative,thalaiva ungalku vayasu ellam kidayathu your your the king of tamil cinema
Positive,oh my god hr  k likes
Negative,yow inta padam eppo vantalum jeikum diwali datelam tevaiya  
Positive,super star super star super star super super star super star super star super  super super star
Positive, sakthimaan moment in our childwood days
Positive,super star nice handsome style i like
Positive,wow mass trailer in sanga tamizhan
Positive,i am big fan sir i love you
Positive,hindi version dekho ye h link
Negative,heavyyy  diwali ath kaithi okay swantham
Positive,vera vera vera level kaali oda full tharishanathukaga waiting
Positive,sema visual but bgm mattum viswasam movie la varadhu pola irukku
Positive,die heartfan of vikramsir   from tollywood 
Positive,semma mass chiyan vikram  anna trending gehu thalaiva
Positive, million views soon
Positive,thala thala tha masss pangam pannitinga thala
Positive,yendaaa ippdi kevalamaa kaase selav panreenga nallaa oru movie edthiruklaame ethooo mokka padam matiri irukk
Positive,n tym n tym n tym
Positive,aiyooo tha pattaaaasu trailer paaaaa indha manusan  thalaivaaaaaaaaaa
Negative,innime tha tharamana sirapana sambavam pakka porom
Positive,super mass mass mass mass mass
Positive,yuvan bgm vere level  pink lam konjom thooram thalli nikkanum
Positive,end dialog you kena tunggu lebih lama lagi untuk tahu saya vikram eh malay language pese veccidinge pa
Positive,  repeat  mode
Positive,semma padam vera level vara podhudhanushvetri      maran semma combination
Positive,temple city fans club madurai thalaaaaaaaaa da
Positive,verah level from vijay anna fans
Positive,action king pullingo like podunga
Positive,potan da tamil masalapink vida hit aga valthukkal
Positive,g v prakash sir theme
Negative,sk veriyan mattum like poduga
Positive,thala  looking  mass
Positive,ennapathi theriyanum naanee ennum konjam kaathu erukanum that last dialogue from chiyaan
Negative,asuran or parayan   tamildumeel ugly and dirty parayans
Positive,sema sema sema mass mass mass
Positive,kavalan vs siratheai  this diwali kaithi vs bigil
Positive,indha trailera big bossla podanumnu ninaikkaravunga like pannunga
Positive,all men girl ajith sir fan like
Positive,thalaivar rajani sir  kerala fans like here
Positive,pankalikala adichu thookalama  m likes ku by thala  mass sooriya
Positive,karthik subburaj take a bow man
Positive,vikram sir neenga vera level sir
Positive,kaalaila enthirucha udane nera inga varavanga oru like potu ponga
Positive,nirav shah   love you ma dear
Negative,ena da hindi la varuthu title uu
Positive,style vara level super
Positive, to  enjoy pannuga pa
Negative,makkalta kaitatu vaangae vivasayatha base panni padam edukirainga idanala tamil cinemavukum use illa vivasaigalukum use illa
Positive,intha mari ponnungaluku ellam ipdi than nadakum thala  apdilam nadakathu nadakkakoodathu mass moment
Positive,womens based subject athukavuthu dislike pannathinga da
Positive,plz all r listen headset uvan bgm vera level
Positive,point blank remake hope for better delivery
Negative,innume  million like varalla  hahh  fans  power avalave thana mokka vai savdal poda vidda potham
Positive,kolaaa masss   just nailed nkp trailer
Positive,all superstar mass fans hit like
Positive,simple life all time favorite thalaaaaaaaaaa
Positive,intha pongaluku kandippa sweet sapuda porommm  semmmaaa kola verila iruke irukeee thalavrrrrr marana fans hit  likeeeee
Positive,december  semmaiya iruka podhu sk anna vera level vara poraru
Positive,nejamave indha aaluku enna vayasu indha mass kaamikuraruyeppa great
Positive,sirappana tharamana sambavam january th nadakka irukku sweet thaan pongal inippu saappida pogiromm
Positive,ennada days aachi inuom sarkar  trailer ah ungala beat panna mudiyala
Positive, thirumba thirumba kekanum pola irukku
Positive,shivakarhikayanlike ajith        comments
Positive, day la thalaiki  million like varanum dahh
Positive,apidi lam nadakadhu nadakavum koodadhu  thala at his best
Positive,thalaivaaaaa naan marana waiting la irundhen for trailer enakku oru pala kedachuruchu
Positive,p  i   n     k       
Positive,na vijay rasikansemma thala you choose story
Positive,asuran varudhu ok ennai nokki payum thotta ennada aachu varuma varadha
Positive,viswasam m likes in  day
Positive,king of kollywood  king of bgm
Positive,en mass ennanu theriyathu illa october theriyumcongrats to sangathamizham teamapram mukkiyama enga anna vjs vazhakkam pola senjitaru
Positive,marana mass thalaivar pakka mass i am waiting
Positive,thala oda verithanamana  fans like panuga na unga kitta pesanum pa
Positive,trending at   in malaysia
Positive,ivaruku vayasu aagala  man of masses for a reason
Positive,arjun fan club  sivakarthikeyan fan club
Negative,kandippa indha padam nalla odadhu idhu vijay sedhupathi kana padam illa
Positive, k views in  mins 
Positive,dhanush and vetrimaran vera level combo nu soldravanga mattum like pannunga
Positive,again  rajni sir cute look
Positive,pakka vjs movie and commercial movie super
Positive,thalayuvan combo  thaara thappata kizhiyaa podhu
Negative,yepodaa dec agumwaiting la veri yeruthu
Positive,en thalaivi vidya balan enga da
Positive,maaassssssooooooooo maaaassss thalaya ipti oru puthu role la paakrapa as a thala fan romba happy ah erukku
Positive,thoothukudi thala fans ellaarum oru like podunga
Positive,rajini sirromba varusham kaliche romba romba styleish irukaruuussss ssemasstylishssupersstar
Positive,i am big fan of sethupathi in karnataka  love you makkal selvan
Positive,hey therikaaa epha evalo naal aachu intha words ah kettu
Positive,vera level ak va pakka porom  waiting
Positive,love from  uttar pradesh
Positive,thalada thalaya minja tamil naatla veara ewanda  
Positive,thala ya massa paka vandhavanga oru like
Positive,i am vijay sir fan    i like ajith sir
Positive,vara level isai puyal arrahman bgm
Negative,ben  paartha maathiri irukku pa
Positive,bgm king yuvan vera level bgm
Positive,yarellam krish and batmana indha trailerla pathingahit like
Positive,vj stp kagatha padam pakkah porom
Negative,sivaji  bhajii sapdu petta  sweet sapdu  serious scenes  same modulation
Positive,epa ena acting da karthi kola mass
Positive,vetrimaranivanukku mattum eppadi daa intha mathiri bgm kedakkurathu hats off
Positive,oru raksha ella vere level
Positive,look like remake of pink movie
Positive,evalo vaatti paarthalum m views mela earamatinga they
Negative,how many beggers are here asking for likes
Positive,soooooooooooper movie family film payappadaama kudumpathoda parkkkalam
Positive,old rajnikanth  awesome style and dailogue deliver 
Positive,youtube pakkam vanthale asuran trailer pakkama poga mattennu soltravanga mattum
Positive,rajini fan from andhra universal hero 
Positive,vera level dhanush sir vetri maran sir
Negative,pakurathuku munaadiye dislike poduraanuga thalaivan you kaga
Positive,adaadadadaaa ennaamaaa iruku daa trailer ayyo thalaivaaa thalaivaaa mudiyala pongadaa dai pongadaa i love you thalaivaaa ummaaaa
Positive,sema   trailer
Positive,thala thala thala ner konda paavari manran mass
Positive,candle anaiyara scene sollum rajini mass na enanu  adu thoda evanum porakala 
Positive,bgm semma ya irruku nu solravunga like podunga
Positive,v for versatile  v for vikram
Positive,oruthar mela viswasam katta innoruthara yen kayapaduthringa love you thala
Positive,thambi viswasam varuthu wait pannu overa adatha
Positive,namma kitta kaadu irundha edupaanunga namma kitta ruba irundha pudingipaanunga ana padipa mattum pudunga mudiyaadhuthis dialogue
Positive,apdila nadakaathu nadaka kudathu love you ajith sir
Positive,rajni sirkaha  times parkalam worth watching
Positive,suyama sindhika therinja ellaruma hero dan
Positive,chiyan sir you are look like young guy
Negative,no exit  ha ha ha
Positive,super k likes night kulla  million views thandanum thala bloods
Positive,chance illa anna pakka acting salt and pepper look
Positive,unga cell phone ne vittilae vechittu  padam pakka ponge
Positive,padam vera level la iruku polaye
Positive,intro dialogue vsp anna ku correct aana dialogue
Positive,thala neega wait thala wait wait
Positive,parvaiyee vera level la iruken k p
Positive,vetrimaaran dhanush deam vera leval
Negative,super super  amazing  stars
Positive,karthik super thalivar marana mass waiting
Negative,mute seidhu paarungalpongal trailerai kondadungaltharumaaru thalaivar
Positive,ummmmmmmaaa thala no words to say dear role model
Positive,really sema energetic thalaivaaa aaduvom paaduvom kondaaduvom this pongal
Positive,ilaya super star dhanush sir maari mudiyuma
Positive,vera level rajini sir awesome vijay sedhubathy sir ultimate
Positive,super star  marana mass makkal selvan engayum sethupathi raja
Positive,ethana thadava paathalum bore adikala
Positive,vera   vjs anna fans like podunga 
Positive,style king rajni  awesome style
Positive,confirm d  from malaysia  kabali epdi fdfs ohhh kaala epdi fdfs ohhhh adhe thandaaaa 
Positive,super star fans kelam nalla theeni potrukarr karthik subaraj thalaivar charisma vera level
Positive,talivaa ranji sir always super star
Positive,intha trailer ku realtime likes ku link kudunga thala
Positive,thala fans likes laa slightaah slow aaguthuspeed up guyzz
Negative,ipom comentla pathi peru skyouarjunsakthimanetcfans like pana solvangayanda
Positive,kali oda aatam pathachi inime thooku thurayoda adavadi alaparaigal than
Positive,ithula tapsi a heroine ah potrukalaam 
Positive,yarda krish  tamil le pandrathu
Positive,trailer semma mass vijay sethubathi anna semma anna
Positive,what a acting thalaivaaaa verithanamaaaa iruku trailer
Positive,wow sema vikram sir vera levelpadam pakka marana waiting
Positive,padipa matum namma kitendhu eduka mudiyathu  looks another raw film from vetrimaran
Positive,ithu than rajini padam mathiri irukku
Negative,maza aa gaya trailer ko dekhkar
Positive,visvasam laa song adichithuku song inthu laa same tune solli paaru ga song paaraka vidu paaraka vidu adichi paaraka vidu
Negative,ithu ena bigboss promo va da like comment nu vilayaditu irukinga   
Positive,sarkar trailer  m views tamil
Positive,nee vaa thala ungaluku naanga irukom ak army
Positive,rompa expectiona iruku thala sekiram vaathala  august waiting  thala speech sema mass last dialog super
Positive,maraaana masssss  yappa innu yevlo young ah iurkare  semmaa
Positive,ada bgm theivame aniruth nee valga
Positive,the style ambassador  marana masssssssssssssssssssssssssssssssssss 
Positive,thala always mass thala takkaru doi
Positive,oh ithuku than rangaraj pandey ajith ku sombu adichathuku karanama
Negative,nee free aa ticket kodutha kuda na viswasam dha povan thiruku thakida
Positive,thala i love  you  semmaya irukku trailer   
Positive,thala ajith sir eppawum maasss
Positive,comments section la irrukura angali pangali ellam like pottutu ponga
Negative,ethu hr nte  krishh alle 
Positive,king  of you tube thala
Positive,marana waiting for nerkonda parvai
Positive,vera level acting chiyaan vikram anna
Positive,pandey thalaya vey ethirthu pesuriya goyala theatre pakkam varuva la va
